record_id,age_group,postcode_group,income_range,occupation_group
1460,18-29,20**,60k-80k,Healthcare
1461,30-49,21**,60k-80k,Finance
1462,18-29,20**,80k-100k,Management
1463,18-29,20**,60k-80k,Education
1464,30-49,20**,120k-140k,Management
1465,30-49,22**,120k-140k,Technology
1466,18-29,21**,60k-80k,Business
1467,50-65,21**,100k-120k,Business
1468,50-65,20**,120k-140k,Management
1469,30-49,20**,100k-120k,Management
1470,30-49,21**,100k-120k,Finance
1471,30-49,20**,80k-100k,Technology
1472,18-29,20**,80k-100k,Management
1473,30-49,21**,60k-80k,Business
1474,50-65,21**,100k-120k,Business
1475,18-29,20**,60k-80k,Healthcare
1476,30-49,21**,80k-100k,Technology
1477,30-49,21**,80k-100k,Healthcare
1478,30-49,20**,80k-100k,Finance
1479,30-49,20**,60k-80k,Finance
1480,30-49,21**,80k-100k,Finance
1481,30-49,20**,100k-120k,Management
1482,30-49,20**,80k-100k,Technology
1483,30-49,22**,100k-120k,Technology
1484,50-65,20**,100k-120k,Business
1485,30-49,20**,60k-80k,Education
1486,18-29,20**,80k-100k,Management
1487,18-29,20**,60k-80k,Finance
1488,50-65,22**,80k-100k,Business
1489,30-49,20**,80k-100k,Technology
1490,30-49,20**,80k-100k,Finance
1491,30-49,21**,80k-100k,Business
1492,50-65,20**,80k-100k,Technology
1493,18-29,20**,60k-80k,Technology
1494,18-29,21**,80k-100k,Management
1495,30-49,21**,60k-80k,Finance
1496,18-29,21**,60k-80k,Finance
1497,30-49,20**,80k-100k,Technology
1498,50-65,21**,120k-140k,Technology
1499,30-49,22**,100k-120k,Healthcare
1500,30-49,22**,80k-100k,Technology
1501,50-65,21**,120k-140k,Management
1502,30-49,22**,60k-80k,Business
1503,30-49,20**,60k-80k,Education
1504,18-29,22**,60k-80k,Finance
1505,30-49,20**,80k-100k,Technology
1506,50-65,21**,120k-140k,Technology
1507,18-29,21**,60k-80k,Technology
1508,50-65,20**,100k-120k,Business
1509,18-29,20**,60k-80k,Finance
1510,18-29,20**,40k-60k,Business
1511,18-29,22**,60k-80k,Education
1512,50-65,20**,120k-140k,Management
1513,30-49,20**,100k-120k,Finance
1514,50-65,21**,100k-120k,Education
1515,18-29,21**,60k-80k,Healthcare
1516,30-49,21**,80k-100k,Technology
1517,50-65,21**,100k-120k,Finance
1518,30-49,20**,60k-80k,Business
1519,30-49,22**,80k-100k,Education
1520,30-49,21**,60k-80k,Business
1521,18-29,20**,80k-100k,Management
1522,30-49,21**,80k-100k,Finance
1523,30-49,22**,80k-100k,Technology
1524,30-49,20**,100k-120k,Technology
1525,50-65,20**,80k-100k,Finance
1526,50-65,21**,120k-140k,Management
1527,50-65,21**,80k-100k,Business
1528,50-65,20**,100k-120k,Finance
1529,50-65,20**,100k-120k,Education
1530,50-65,20**,100k-120k,Technology
1531,18-29,20**,60k-80k,Technology
1532,30-49,20**,80k-100k,Finance
1533,50-65,22**,100k-120k,Healthcare
1534,50-65,22**,100k-120k,Business
1535,30-49,21**,60k-80k,Technology
1536,50-65,20**,120k-140k,Technology
1537,50-65,20**,100k-120k,Business
1538,50-65,21**,100k-120k,Technology
1539,50-65,21**,100k-120k,Healthcare
1540,50-65,21**,100k-120k,Finance
1541,50-65,20**,120k-140k,Technology
1542,30-49,20**,80k-100k,Management
1543,50-65,21**,100k-120k,Finance
1544,30-49,21**,60k-80k,Finance
1545,50-65,21**,120k-140k,Technology
1546,30-49,22**,100k-120k,Technology
1547,30-49,22**,80k-100k,Business
1548,18-29,20**,80k-100k,Technology
1549,30-49,20**,100k-120k,Management
1550,50-65,21**,80k-100k,Business
1551,30-49,20**,100k-120k,Management
1552,30-49,22**,80k-100k,Healthcare
1553,50-65,21**,100k-120k,Finance
1554,30-49,21**,80k-100k,Healthcare
1555,30-49,21**,80k-100k,Business
1556,18-29,20**,60k-80k,Technology
1557,18-29,20**,80k-100k,Management
1558,18-29,20**,60k-80k,Finance
1559,30-49,22**,80k-100k,Technology
1560,50-65,21**,120k-140k,Management
1561,50-65,20**,120k-140k,Technology
1562,30-49,20**,80k-100k,Education
1563,30-49,21**,80k-100k,Education
1564,30-49,20**,60k-80k,Finance
1565,50-65,21**,100k-120k,Healthcare
1566,50-65,22**,120k-140k,Technology
1567,30-49,21**,120k-140k,Technology
1568,18-29,22**,60k-80k,Business
1569,18-29,21**,40k-60k,Business
1570,18-29,21**,60k-80k,Education
1571,30-49,20**,120k-140k,Technology
1572,18-29,20**,60k-80k,Healthcare
1573,50-65,20**,100k-120k,Technology
1574,50-65,20**,120k-140k,Technology
1575,50-65,20**,80k-100k,Finance
1576,50-65,21**,120k-140k,Healthcare
1577,50-65,20**,120k-140k,Management
1578,30-49,21**,80k-100k,Finance
1579,18-29,20**,60k-80k,Education
1580,50-65,21**,100k-120k,Technology
1581,30-49,21**,100k-120k,Technology
1582,30-49,20**,120k-140k,Technology
1583,50-65,21**,100k-120k,Finance
1584,50-65,20**,100k-120k,Business
1585,50-65,20**,120k-140k,Management
1586,18-29,21**,60k-80k,Finance
1587,50-65,20**,80k-100k,Business
1588,50-65,21**,100k-120k,Healthcare
1589,30-49,20**,80k-100k,Finance
1590,50-65,20**,80k-100k,Technology
1591,30-49,21**,60k-80k,Business
1592,30-49,20**,80k-100k,Technology
1593,50-65,20**,100k-120k,Education
1594,18-29,20**,60k-80k,Technology
1595,30-49,20**,60k-80k,Technology
1596,30-49,21**,60k-80k,Business
1597,30-49,22**,80k-100k,Finance
1598,30-49,21**,80k-100k,Finance
1599,30-49,21**,80k-100k,Management
1600,50-65,21**,100k-120k,Technology
1601,50-65,20**,120k-140k,Management
1602,18-29,20**,60k-80k,Technology
1603,50-65,20**,80k-100k,Business
1604,30-49,20**,80k-100k,Technology
1605,50-65,22**,100k-120k,Finance
1606,18-29,20**,60k-80k,Technology
1607,30-49,21**,60k-80k,Healthcare
1608,30-49,21**,80k-100k,Business
1609,18-29,20**,80k-100k,Technology
1610,30-49,22**,100k-120k,Management
1611,18-29,21**,60k-80k,Finance
1612,30-49,21**,60k-80k,Business
1613,18-29,22**,60k-80k,Education
1614,30-49,20**,80k-100k,Finance
1615,30-49,22**,60k-80k,Technology
1616,30-49,21**,80k-100k,Technology
1617,30-49,20**,100k-120k,Technology
1618,50-65,20**,140k-160k,Technology
1619,50-65,22**,80k-100k,Business
1620,30-49,21**,80k-100k,Finance
1621,30-49,21**,80k-100k,Finance
1622,30-49,20**,100k-120k,Management
1623,50-65,21**,140k-160k,Technology
1624,50-65,20**,100k-120k,Finance
1625,50-65,20**,140k-160k,Management
1626,18-29,20**,60k-80k,Business
1627,18-29,21**,80k-100k,Management
1628,18-29,20**,60k-80k,Education
1629,30-49,21**,80k-100k,Healthcare
1630,30-49,20**,80k-100k,Finance
1631,18-29,20**,80k-100k,Technology
1632,50-65,20**,100k-120k,Business
1633,50-65,20**,100k-120k,Business
1634,30-49,22**,60k-80k,Finance
1635,30-49,22**,100k-120k,Technology
1636,18-29,21**,80k-100k,Management
1637,50-65,20**,100k-120k,Education
1638,30-49,20**,80k-100k,Business
1639,30-49,20**,60k-80k,Finance
1640,18-29,21**,60k-80k,Finance
1641,50-65,20**,100k-120k,Finance
1642,18-29,21**,60k-80k,Business
1643,50-65,21**,100k-120k,Education
1644,30-49,20**,100k-120k,Healthcare
1645,50-65,22**,120k-140k,Healthcare
1646,30-49,22**,80k-100k,Business
1647,50-65,21**,100k-120k,Management
1648,50-65,21**,120k-140k,Technology
1649,18-29,21**,60k-80k,Finance
1650,30-49,21**,80k-100k,Technology
1651,50-65,20**,80k-100k,Technology
1652,30-49,20**,80k-100k,Healthcare
1653,30-49,21**,100k-120k,Technology
1654,50-65,22**,100k-120k,Technology
1655,18-29,22**,60k-80k,Business
1656,18-29,20**,80k-100k,Management
1657,50-65,20**,120k-140k,Management
1658,30-49,21**,80k-100k,Education
1659,18-29,21**,60k-80k,Business
1660,30-49,20**,100k-120k,Technology
1661,50-65,22**,120k-140k,Technology
1662,18-29,22**,80k-100k,Technology
1663,50-65,20**,100k-120k,Education
1664,50-65,22**,120k-140k,Healthcare
1665,50-65,21**,140k-160k,Technology
1666,30-49,20**,80k-100k,Technology
1667,50-65,20**,120k-140k,Technology
1668,18-29,21**,60k-80k,Technology
1669,30-49,20**,60k-80k,Business
1670,18-29,20**,80k-100k,Technology
1671,50-65,20**,100k-120k,Finance
1672,30-49,21**,80k-100k,Business
1673,50-65,20**,80k-100k,Business
1674,50-65,21**,100k-120k,Business
1675,30-49,21**,120k-140k,Technology
1676,18-29,21**,60k-80k,Finance
1677,50-65,20**,120k-140k,Management
1678,18-29,20**,80k-100k,Technology
1679,18-29,20**,80k-100k,Technology
1680,50-65,20**,100k-120k,Finance
1681,18-29,21**,60k-80k,Technology
1682,18-29,21**,80k-100k,Finance
1683,50-65,20**,120k-140k,Management
1684,50-65,21**,100k-120k,Business
1685,18-29,20**,60k-80k,Finance
1686,30-49,21**,100k-120k,Technology
1687,18-29,21**,60k-80k,Finance
1688,18-29,20**,80k-100k,Finance
1689,30-49,20**,100k-120k,Management
1690,50-65,20**,100k-120k,Technology
1691,50-65,20**,140k-160k,Management
1692,50-65,22**,100k-120k,Business
1693,30-49,20**,80k-100k,Business
1694,50-65,21**,80k-100k,Business
1695,18-29,21**,60k-80k,Business
1696,50-65,21**,80k-100k,Business
1697,50-65,22**,100k-120k,Finance
1698,30-49,20**,60k-80k,Technology
1699,30-49,22**,100k-120k,Technology
1700,50-65,21**,100k-120k,Healthcare
1701,30-49,21**,80k-100k,Education
1702,18-29,22**,60k-80k,Finance
1703,30-49,20**,80k-100k,Technology
1704,50-65,20**,100k-120k,Management
1705,18-29,20**,60k-80k,Education
1706,50-65,21**,80k-100k,Business
1707,18-29,20**,60k-80k,Finance
1708,50-65,21**,80k-100k,Business
1709,50-65,21**,120k-140k,Technology
1710,50-65,21**,100k-120k,Business
1711,30-49,22**,80k-100k,Healthcare
1712,50-65,21**,100k-120k,Finance
1713,50-65,20**,120k-140k,Management
1714,50-65,21**,80k-100k,Education
1715,18-29,20**,60k-80k,Finance
1716,30-49,20**,100k-120k,Management
1717,50-65,20**,100k-120k,Healthcare
1718,18-29,22**,60k-80k,Finance
1719,50-65,20**,100k-120k,Technology
1720,18-29,20**,60k-80k,Business
1721,30-49,20**,100k-120k,Finance
1722,30-49,20**,100k-120k,Technology
1723,18-29,20**,60k-80k,Finance
1724,50-65,21**,100k-120k,Technology
1725,18-29,20**,60k-80k,Finance
1726,50-65,20**,120k-140k,Management
1727,18-29,21**,80k-100k,Technology
1728,30-49,21**,80k-100k,Technology
1729,50-65,20**,120k-140k,Management
1730,30-49,22**,80k-100k,Technology
1731,18-29,21**,60k-80k,Education
1732,18-29,22**,80k-100k,Management
1733,18-29,20**,40k-60k,Business
1734,30-49,20**,80k-100k,Finance
1735,30-49,20**,100k-120k,Management
1736,50-65,20**,120k-140k,Technology
1737,18-29,20**,60k-80k,Finance
1738,50-65,21**,120k-140k,Management
1739,30-49,21**,100k-120k,Management
1740,30-49,20**,80k-100k,Finance
1741,50-65,20**,80k-100k,Finance
1742,30-49,20**,80k-100k,Business
1743,30-49,20**,80k-100k,Technology
1744,30-49,20**,80k-100k,Technology
1745,18-29,21**,80k-100k,Technology
1746,18-29,21**,60k-80k,Business
1747,50-65,20**,100k-120k,Education
1748,30-49,20**,100k-120k,Management
1749,50-65,20**,120k-140k,Technology
1750,18-29,20**,60k-80k,Business
1751,30-49,20**,80k-100k,Finance
1752,50-65,21**,100k-120k,Finance
1753,18-29,20**,80k-100k,Education
1754,30-49,20**,100k-120k,Technology
1755,18-29,21**,60k-80k,Education
1756,18-29,21**,80k-100k,Finance
1757,50-65,21**,120k-140k,Technology
1758,30-49,20**,100k-120k,Technology
1759,50-65,20**,120k-140k,Technology
1760,30-49,21**,100k-120k,Healthcare
1761,30-49,20**,80k-100k,Business
1762,18-29,21**,60k-80k,Business
1763,30-49,22**,80k-100k,Finance
1764,30-49,21**,80k-100k,Healthcare
1765,50-65,20**,80k-100k,Finance
1766,50-65,21**,100k-120k,Business
1767,50-65,21**,80k-100k,Business
1768,50-65,21**,100k-120k,Technology
1769,30-49,20**,80k-100k,Healthcare
1770,18-29,21**,60k-80k,Business
1771,30-49,20**,80k-100k,Technology
1772,18-29,22**,40k-60k,Business
1773,18-29,21**,80k-100k,Technology
1774,30-49,21**,80k-100k,Healthcare
1775,30-49,20**,80k-100k,Finance
1776,30-49,22**,60k-80k,Business
1777,30-49,20**,100k-120k,Education
1778,18-29,21**,40k-60k,Business
1779,18-29,20**,60k-80k,Finance
1780,50-65,20**,100k-120k,Technology
1781,30-49,20**,80k-100k,Technology
1782,30-49,22**,80k-100k,Healthcare
1783,30-49,22**,80k-100k,Education
1784,30-49,21**,100k-120k,Healthcare
1785,30-49,21**,80k-100k,Technology
1786,30-49,21**,80k-100k,Management
1787,30-49,20**,100k-120k,Technology
1788,18-29,20**,60k-80k,Technology
1789,18-29,22**,60k-80k,Business
1790,18-29,20**,80k-100k,Technology
1791,30-49,21**,80k-100k,Business
1792,30-49,21**,120k-140k,Management
1793,30-49,21**,80k-100k,Healthcare
1794,18-29,21**,60k-80k,Healthcare
1795,50-65,22**,80k-100k,Business
1796,50-65,20**,140k-160k,Management
1797,50-65,21**,80k-100k,Business
1798,18-29,21**,40k-60k,Business
1799,18-29,21**,40k-60k,Business
1800,18-29,20**,80k-100k,Management
1801,50-65,21**,120k-140k,Technology
1802,18-29,21**,60k-80k,Finance
1803,50-65,21**,120k-140k,Management
1804,50-65,20**,100k-120k,Technology
1805,18-29,21**,60k-80k,Business
1806,30-49,22**,80k-100k,Business
1807,30-49,20**,80k-100k,Education
1808,18-29,22**,80k-100k,Technology
1809,50-65,22**,120k-140k,Finance
1810,30-49,22**,80k-100k,Technology
1811,50-65,21**,120k-140k,Technology
1812,50-65,22**,100k-120k,Finance
1813,30-49,20**,60k-80k,Business
1814,50-65,20**,100k-120k,Technology
1815,18-29,20**,60k-80k,Business
1816,30-49,22**,60k-80k,Technology
1817,50-65,21**,120k-140k,Technology
1818,50-65,21**,100k-120k,Business
1819,30-49,21**,60k-80k,Finance
1820,50-65,20**,80k-100k,Technology
1821,18-29,20**,60k-80k,Business
1822,30-49,20**,100k-120k,Healthcare
1823,50-65,20**,140k-160k,Technology
1824,50-65,20**,100k-120k,Education
1825,18-29,20**,60k-80k,Technology
1826,30-49,20**,80k-100k,Business
1827,50-65,20**,140k-160k,Management
1828,50-65,21**,100k-120k,Healthcare
1829,18-29,21**,80k-100k,Management
1830,30-49,21**,60k-80k,Business
1831,50-65,20**,100k-120k,Technology
1832,50-65,21**,100k-120k,Education
1833,30-49,20**,80k-100k,Finance
1834,30-49,21**,60k-80k,Business
1835,50-65,22**,100k-120k,Finance
1836,30-49,20**,80k-100k,Management
1837,30-49,20**,80k-100k,Management
1838,18-29,21**,60k-80k,Technology
1839,50-65,22**,120k-140k,Technology
1840,30-49,22**,80k-100k,Finance
1841,30-49,20**,60k-80k,Finance
1842,50-65,20**,120k-140k,Technology
1843,50-65,21**,80k-100k,Finance
1844,50-65,20**,140k-160k,Technology
1845,18-29,22**,80k-100k,Healthcare
1846,18-29,22**,80k-100k,Technology
1847,30-49,21**,60k-80k,Finance
1848,50-65,20**,100k-120k,Business
1849,50-65,20**,100k-120k,Education
1850,18-29,20**,60k-80k,Finance
1851,30-49,20**,80k-100k,Education
1852,30-49,21**,80k-100k,Technology
1853,30-49,21**,80k-100k,Finance
1854,18-29,20**,60k-80k,Business
1855,50-65,20**,80k-100k,Healthcare
1856,30-49,20**,80k-100k,Finance
1857,18-29,21**,60k-80k,Technology
1858,30-49,21**,80k-100k,Technology
1859,50-65,20**,100k-120k,Technology
1860,30-49,22**,100k-120k,Technology
1861,30-49,20**,80k-100k,Business
1862,50-65,21**,100k-120k,Business
1863,30-49,21**,100k-120k,Technology
1864,18-29,22**,60k-80k,Healthcare
1865,18-29,21**,60k-80k,Business
1866,30-49,21**,80k-100k,Finance
1867,50-65,21**,120k-140k,Technology
1868,30-49,21**,100k-120k,Technology
1869,50-65,20**,100k-120k,Finance
1870,18-29,22**,60k-80k,Healthcare
1871,30-49,20**,80k-100k,Healthcare
1872,30-49,22**,120k-140k,Technology
1873,50-65,20**,100k-120k,Finance
1874,30-49,22**,80k-100k,Technology
1875,30-49,21**,60k-80k,Business
1876,50-65,21**,100k-120k,Finance
1877,30-49,20**,80k-100k,Technology
1878,18-29,22**,60k-80k,Education
1879,30-49,20**,100k-120k,Technology
1880,30-49,20**,120k-140k,Management
1881,30-49,20**,80k-100k,Technology
1882,30-49,21**,80k-100k,Technology
1883,30-49,20**,80k-100k,Technology
1884,50-65,20**,80k-100k,Technology
1885,30-49,20**,80k-100k,Business
1886,18-29,20**,80k-100k,Technology
1887,50-65,20**,80k-100k,Business
1888,30-49,20**,80k-100k,Healthcare
1889,30-49,22**,100k-120k,Technology
1890,50-65,20**,120k-140k,Technology
1891,18-29,20**,40k-60k,Business
1892,18-29,20**,60k-80k,Technology
1893,30-49,22**,100k-120k,Technology
1894,50-65,21**,120k-140k,Technology
1895,50-65,20**,80k-100k,Technology
1896,50-65,21**,80k-100k,Business
1897,18-29,20**,60k-80k,Business
1898,18-29,20**,80k-100k,Technology
1899,30-49,22**,80k-100k,Healthcare
1900,50-65,20**,120k-140k,Technology
1901,50-65,21**,100k-120k,Finance
1902,30-49,20**,60k-80k,Finance
1903,50-65,22**,120k-140k,Technology
1904,50-65,22**,120k-140k,Technology
1905,30-49,20**,100k-120k,Healthcare
1906,30-49,20**,80k-100k,Finance
1907,18-29,21**,60k-80k,Business
1908,50-65,21**,80k-100k,Finance
1909,30-49,20**,60k-80k,Technology
1910,18-29,21**,60k-80k,Business
1911,18-29,20**,60k-80k,Technology
1912,30-49,21**,60k-80k,Finance
1913,30-49,21**,60k-80k,Business
1914,18-29,21**,60k-80k,Technology
1915,18-29,21**,80k-100k,Technology
1916,18-29,20**,80k-100k,Technology
1917,50-65,20**,100k-120k,Business
1918,30-49,20**,60k-80k,Education
1919,30-49,20**,60k-80k,Finance
1920,50-65,20**,120k-140k,Healthcare
1921,30-49,21**,100k-120k,Technology
1922,30-49,21**,80k-100k,Technology
1923,30-49,21**,60k-80k,Business
1924,30-49,20**,80k-100k,Education
1925,50-65,22**,100k-120k,Finance
1926,30-49,20**,60k-80k,Finance
1927,18-29,20**,40k-60k,Business
1928,18-29,21**,80k-100k,Technology
1929,30-49,20**,100k-120k,Technology
1930,30-49,20**,60k-80k,Business
1931,50-65,20**,100k-120k,Management
1932,30-49,21**,100k-120k,Management
1933,50-65,21**,80k-100k,Business
1934,18-29,22**,60k-80k,Healthcare
1935,30-49,21**,80k-100k,Education
1936,30-49,20**,80k-100k,Business
1937,18-29,20**,60k-80k,Healthcare
1938,30-49,20**,120k-140k,Management
1939,50-65,21**,80k-100k,Healthcare
1940,30-49,20**,80k-100k,Business
1941,50-65,22**,100k-120k,Technology
1942,30-49,21**,80k-100k,Technology
1943,30-49,20**,100k-120k,Technology
1944,50-65,20**,100k-120k,Finance
1945,50-65,20**,100k-120k,Business
1946,30-49,22**,120k-140k,Technology
1947,18-29,22**,80k-100k,Education
1948,50-65,22**,100k-120k,Technology
1949,30-49,21**,80k-100k,Education
1950,30-49,20**,80k-100k,Healthcare
1951,50-65,22**,80k-100k,Finance
1952,50-65,22**,80k-100k,Education
1953,50-65,20**,80k-100k,Education
1954,30-49,21**,80k-100k,Education
1955,30-49,20**,80k-100k,Education
1956,50-65,21**,120k-140k,Technology
1957,18-29,20**,80k-100k,Education
1958,18-29,22**,60k-80k,Business
1959,50-65,22**,100k-120k,Finance
1960,30-49,20**,80k-100k,Education
1961,50-65,20**,100k-120k,Healthcare
1962,18-29,21**,60k-80k,Education
1963,30-49,21**,100k-120k,Management
1964,30-49,22**,120k-140k,Management
1965,30-49,21**,80k-100k,Business
1966,50-65,20**,120k-140k,Technology
1967,18-29,21**,60k-80k,Technology
1968,30-49,20**,80k-100k,Technology
1969,30-49,22**,80k-100k,Technology
1970,30-49,20**,120k-140k,Technology
1971,50-65,20**,100k-120k,Technology
1972,50-65,20**,140k-160k,Management
1973,30-49,21**,80k-100k,Healthcare
1974,30-49,20**,60k-80k,Finance
1975,30-49,22**,80k-100k,Management
1976,30-49,20**,80k-100k,Business
1977,30-49,22**,80k-100k,Business
1978,50-65,21**,80k-100k,Business
1979,50-65,20**,120k-140k,Technology
1980,30-49,21**,60k-80k,Finance
1981,30-49,20**,80k-100k,Technology
1982,30-49,20**,60k-80k,Business
1983,50-65,20**,120k-140k,Management
1984,18-29,20**,80k-100k,Technology
1985,18-29,20**,80k-100k,Technology
1986,18-29,20**,60k-80k,Business
1987,18-29,21**,60k-80k,Finance
1988,50-65,21**,100k-120k,Education
1989,30-49,21**,60k-80k,Business
1990,50-65,20**,80k-100k,Finance
1991,30-49,20**,80k-100k,Business
1992,30-49,20**,100k-120k,Technology
1993,50-65,22**,80k-100k,Education
1994,30-49,21**,80k-100k,Finance
1995,50-65,20**,80k-100k,Business
1996,50-65,20**,100k-120k,Business
1997,50-65,20**,120k-140k,Management
1998,18-29,21**,60k-80k,Healthcare
1999,30-49,20**,80k-100k,Education
2000,18-29,22**,40k-60k,Business
2001,50-65,20**,120k-140k,Management
2002,30-49,20**,80k-100k,Technology
2003,30-49,21**,100k-120k,Technology
2004,30-49,20**,80k-100k,Business
2005,50-65,20**,120k-140k,Management
2006,30-49,22**,100k-120k,Technology
2007,30-49,21**,80k-100k,Healthcare
2008,30-49,21**,80k-100k,Education
2009,30-49,20**,100k-120k,Management
2010,50-65,22**,100k-120k,Business
2011,30-49,20**,100k-120k,Finance
2012,50-65,20**,120k-140k,Healthcare
2013,50-65,20**,120k-140k,Technology
2014,30-49,21**,80k-100k,Business
2015,18-29,21**,40k-60k,Business
2016,18-29,22**,60k-80k,Healthcare
2017,30-49,21**,120k-140k,Technology
2018,50-65,20**,100k-120k,Business
2019,18-29,20**,80k-100k,Healthcare
2020,30-49,20**,100k-120k,Technology
2021,30-49,21**,80k-100k,Business
2022,30-49,20**,60k-80k,Technology
2023,30-49,22**,80k-100k,Finance
2024,18-29,21**,60k-80k,Finance
2025,30-49,20**,80k-100k,Finance
2026,30-49,20**,80k-100k,Business
2027,50-65,21**,100k-120k,Education
2028,50-65,20**,100k-120k,Healthcare
2029,50-65,21**,140k-160k,Technology
2030,50-65,20**,100k-120k,Business
2031,18-29,20**,60k-80k,Business
2032,30-49,22**,60k-80k,Business
2033,30-49,20**,100k-120k,Technology
2034,30-49,22**,80k-100k,Healthcare
2035,18-29,20**,60k-80k,Finance
2036,50-65,21**,120k-140k,Technology
2037,50-65,20**,140k-160k,Technology
2038,18-29,20**,80k-100k,Management
2039,50-65,20**,100k-120k,Finance
2040,18-29,21**,80k-100k,Management
2041,18-29,20**,80k-100k,Technology
2042,30-49,21**,80k-100k,Education
2043,30-49,20**,100k-120k,Technology
2044,18-29,20**,80k-100k,Management
2045,50-65,22**,100k-120k,Business
2046,50-65,22**,100k-120k,Management
2047,30-49,20**,80k-100k,Business
2048,18-29,21**,60k-80k,Technology
2049,30-49,20**,80k-100k,Education
2050,50-65,20**,120k-140k,Management
2051,50-65,20**,100k-120k,Finance
2052,30-49,22**,80k-100k,Technology
2053,50-65,20**,100k-120k,Finance
2054,30-49,20**,100k-120k,Technology
2055,50-65,20**,120k-140k,Technology
2056,30-49,20**,80k-100k,Healthcare
2057,18-29,22**,60k-80k,Technology
2058,50-65,21**,80k-100k,Technology
2059,30-49,20**,80k-100k,Technology
2060,50-65,20**,80k-100k,Technology
2061,50-65,21**,80k-100k,Finance
2062,18-29,20**,60k-80k,Education
2063,18-29,21**,60k-80k,Finance
2064,30-49,21**,100k-120k,Technology
2065,50-65,20**,80k-100k,Business
2066,50-65,21**,80k-100k,Technology
2067,50-65,20**,100k-120k,Finance
2068,50-65,22**,80k-100k,Technology
2069,30-49,22**,100k-120k,Management
2070,30-49,20**,80k-100k,Business
2071,50-65,20**,120k-140k,Technology
2072,30-49,20**,100k-120k,Healthcare
2073,30-49,20**,80k-100k,Healthcare
2074,18-29,20**,60k-80k,Business
2075,18-29,21**,60k-80k,Business
2076,50-65,20**,80k-100k,Technology
2077,30-49,21**,100k-120k,Technology
2078,30-49,22**,80k-100k,Business
2079,50-65,20**,100k-120k,Business
2080,30-49,21**,80k-100k,Finance
2081,18-29,22**,60k-80k,Business
2082,18-29,22**,80k-100k,Technology
2083,50-65,21**,120k-140k,Technology
2084,50-65,20**,100k-120k,Technology
2085,30-49,22**,100k-120k,Healthcare
2086,18-29,20**,80k-100k,Technology
2087,30-49,20**,80k-100k,Education
2088,30-49,20**,100k-120k,Technology
2089,50-65,20**,100k-120k,Business
2090,50-65,22**,100k-120k,Finance
2091,30-49,22**,80k-100k,Business
2092,30-49,21**,80k-100k,Business
2093,18-29,20**,60k-80k,Business
2094,30-49,21**,60k-80k,Business
2095,50-65,20**,120k-140k,Technology
2096,50-65,20**,100k-120k,Technology
2097,50-65,20**,100k-120k,Technology
2098,50-65,20**,100k-120k,Education
2099,50-65,20**,80k-100k,Business
2100,50-65,21**,120k-140k,Management
2101,30-49,22**,80k-100k,Finance
2102,30-49,20**,120k-140k,Management
2103,30-49,21**,80k-100k,Management
2104,18-29,20**,60k-80k,Healthcare
2105,30-49,21**,80k-100k,Education
2106,30-49,20**,80k-100k,Technology
2107,50-65,22**,100k-120k,Finance
2108,30-49,20**,100k-120k,Healthcare
2109,50-65,21**,100k-120k,Healthcare
2110,50-65,22**,100k-120k,Business
2111,50-65,21**,140k-160k,Management
2112,30-49,20**,120k-140k,Management
2113,18-29,20**,60k-80k,Healthcare
2114,50-65,21**,100k-120k,Healthcare
2115,30-49,20**,60k-80k,Education
2116,50-65,20**,100k-120k,Technology
2117,30-49,20**,80k-100k,Business
2118,30-49,21**,100k-120k,Technology
2119,30-49,21**,80k-100k,Healthcare
2120,50-65,20**,100k-120k,Finance
2121,50-65,21**,100k-120k,Finance
2122,50-65,20**,120k-140k,Technology
2123,30-49,20**,100k-120k,Technology
2124,30-49,21**,80k-100k,Technology
2125,50-65,21**,120k-140k,Management
2126,18-29,21**,60k-80k,Business
2127,30-49,21**,80k-100k,Healthcare
2128,30-49,20**,80k-100k,Business
2129,18-29,20**,60k-80k,Finance
2130,50-65,20**,80k-100k,Education
2131,30-49,20**,100k-120k,Healthcare
2132,50-65,21**,120k-140k,Technology
2133,30-49,20**,80k-100k,Finance
2134,50-65,20**,100k-120k,Healthcare
2135,50-65,20**,100k-120k,Business
2136,30-49,20**,80k-100k,Finance
2137,50-65,21**,80k-100k,Business
2138,30-49,22**,100k-120k,Technology
2139,50-65,21**,100k-120k,Finance
2140,30-49,21**,80k-100k,Finance
2141,30-49,21**,60k-80k,Business
2142,50-65,20**,120k-140k,Management
2143,50-65,20**,120k-140k,Management
2144,30-49,22**,80k-100k,Finance
2145,30-49,21**,100k-120k,Management
2146,50-65,21**,80k-100k,Technology
2147,30-49,20**,80k-100k,Business
2148,18-29,21**,60k-80k,Finance
2149,30-49,22**,80k-100k,Technology
2150,30-49,20**,80k-100k,Finance
2151,30-49,20**,60k-80k,Business
2152,30-49,20**,80k-100k,Technology
2153,18-29,20**,60k-80k,Finance
2154,30-49,21**,120k-140k,Management
2155,50-65,20**,80k-100k,Technology
2156,30-49,20**,100k-120k,Technology
2157,30-49,20**,80k-100k,Management
2158,50-65,20**,100k-120k,Business
2159,18-29,21**,60k-80k,Education
2160,18-29,21**,60k-80k,Healthcare
2161,30-49,20**,100k-120k,Technology
2162,50-65,20**,120k-140k,Management
2163,50-65,21**,100k-120k,Business
2164,30-49,20**,120k-140k,Technology
2165,18-29,20**,80k-100k,Education
